hub,category,sku,shipped_qty,avg_shipped_qty,current_stock,stock_month,stock_turn,sd_shipped_qty,mode,leg_days,wh_days,leadtime_days,handling_cost,leadtime_days_sd,service_level,holding_cost_per_unit_year,lat,lng,color,safety_stock,eoq,rop,days_to_rop,recommended_mode,rop_date,actual_eoq,expected_pull_next_90d,console_support
CONSOLE,B,SKU_BU,73400,12233.33333,0,0.0,inf,0.0,Air,6,1,7,12000,0.7,0.9,12,1.3521,102.1,-165,361,17135,3174,0.0,Land,2/1/2023,17135.0,0.0,False
CONSOLE,B,SKU_BU,73400,12233.33333,0,0.0,inf,0.0,Ocean,15,1,16,3000,1.6,0.9,12,1.3521,102.1,-165,824,8567,7255,0.0,Land,2/1/2023,8567.0,0.0,False
CONSOLE,B,SKU_BU,73400,12233.33333,0,0.0,inf,0.0,Land,4,1,5,6000,0.5,0.9,12,1.3521,102.1,-165,258,12116,2268,0.0,Land,2/1/2023,12116.0,,
CONSOLE,B,SKU_BV,139000,23166.66667,131000,5.654676259,2.122137405,13100.0,Air,6,1,7,12000,0.7,0.9,12,1.3521,102.1,-165,8080,23580,13408,154.4955843,Ocean,5/6/2023,23580.0,102372.0,True
CONSOLE,B,SKU_BV,139000,23166.66667,131000,5.654676259,2.122137405,13100.0,Ocean,15,1,16,3000,1.6,0.9,12,1.3521,102.1,-165,12272,11790,24450,139.9883029,Ocean,21/5/2023,35370.0,289552.0,False
CONSOLE,B,SKU_BV,139000,23166.66667,131000,5.654676259,2.122137405,13100.0,Land,4,1,5,6000,0.5,0.9,12,1.3521,102.1,-165,6822,16673,10628,158.1480243,Ocean,9/6/2023,16673.0,,
CONSOLE,B,SKU_BW,118132,19688.66667,20720,1.052382081,11.4027027,2080.4,Air,6,1,7,12000,0.7,0.9,12,1.3521,102.1,-165,1404,21738,5932,22.86098717,Ocean,24/1/2023,21738.0,40796.0,False
CONSOLE,B,SKU_BW,118132,19688.66667,20720,1.052382081,11.4027027,2080.4,Ocean,15,1,16,3000,1.6,0.9,12,1.3521,102.1,-165,2344,10869,12694,12.4075117,Ocean,14/1/2023,21738.0,57694.0,False
CONSOLE,B,SKU_BW,118132,19688.66667,20720,1.052382081,11.4027027,2080.4,Land,4,1,5,6000,0.5,0.9,12,1.3521,102.1,-165,1157,15371,4391,25.24324178,Ocean,27/1/2023,15371.0,,
CONSOLE,B,SKU_BX,96411,16068.5,4494,0.27967763,42.90654206,449.4,Air,6,1,7,12000,0.7,0.9,12,1.3521,102.1,-165,548,19638,4243,0.475444939,Land,2/1/2023,19638.0,18961.0,False
CONSOLE,B,SKU_BX,96411,16068.5,4494,0.27967763,42.90654206,449.4,Ocean,15,1,16,3000,1.6,0.9,12,1.3521,102.1,-165,1160,9819,9607,0.0,Land,2/1/2023,9819.0,13407.0,False
CONSOLE,B,SKU_BX,96411,16068.5,4494,0.27967763,42.90654206,449.4,Land,4,1,5,6000,0.5,0.9,12,1.3521,102.1,-165,411,13886,3051,2.733334848,Land,4/1/2023,13886.0,,
CONSOLE,B,SKU_BY,138348,23058.0,24624,1.067915691,11.23684211,4075.2,Air,6,1,7,12000,0.7,0.9,12,1.3521,102.1,-165,2595,23524,7898,22.07863917,Ocean,24/1/2023,23524.0,57098.0,False
CONSOLE,B,SKU_BY,138348,23058.0,24624,1.067915691,11.23684211,4075.2,Ocean,15,1,16,3000,1.6,0.9,12,1.3521,102.1,-165,4093,11762,16214,11.10136048,Ocean,13/1/2023,23524.0,121122.0,False
CONSOLE,B,SKU_BY,138348,23058.0,24624,1.067915691,11.23684211,4075.2,Land,4,1,5,6000,0.5,0.9,12,1.3521,102.1,-165,2172,16634,5960,24.63683615,Ocean,26/1/2023,16634.0,,
CONSOLE,B,SKU_BZ,104628,17438.0,15789,0.905436403,13.2532776,1578.9,Air,6,1,7,12000,0.7,0.9,12,1.3521,102.1,-165,1098,20458,5108,18.64305522,Ocean,20/1/2023,20458.0,35540.0,False
CONSOLE,B,SKU_BZ,104628,17438.0,15789,0.905436403,13.2532776,1578.9,Ocean,15,1,16,3000,1.6,0.9,12,1.3521,102.1,-165,1879,10229,11046,8.27862662,Ocean,10/1/2023,20458.0,50262.0,False
CONSOLE,B,SKU_BZ,104628,17438.0,15789,0.905436403,13.2532776,1578.9,Land,4,1,5,6000,0.5,0.9,12,1.3521,102.1,-165,899,14466,3764,20.98892792,Ocean,22/1/2023,14466.0,,
CONSOLE,B,SKU_CA,160200,26700.0,48700,1.823970037,6.579055441,4870.0,Air,6,1,7,12000,0.7,0.9,12,1.3521,102.1,-165,3095,25314,9236,44.98748195,Ocean,15/2/2023,25314.0,62418.0,False
CONSOLE,B,SKU_CA,160200,26700.0,48700,1.823970037,6.579055441,4870.0,Ocean,15,1,16,3000,1.6,0.9,12,1.3521,102.1,-165,4869,12657,18905,33.96518408,Ocean,4/2/2023,25314.0,132408.0,False
CONSOLE,B,SKU_CA,160200,26700.0,48700,1.823970037,6.579055441,4870.0,Land,4,1,5,6000,0.5,0.9,12,1.3521,102.1,-165,2591,17900,6977,47.56265734,Ocean,18/2/2023,17900.0,,
CONSOLE,B,SKU_CB,93478,15579.66667,45836,2.942039838,4.078802688,4583.6,Air,6,1,7,12000,0.7,0.9,12,1.3521,102.1,-165,2854,19337,6437,76.97131066,Ocean,19/3/2023,19337.0,60555.0,False
CONSOLE,B,SKU_CB,93478,15579.66667,45836,2.942039838,4.078802688,4583.6,Ocean,15,1,16,3000,1.6,0.9,12,1.3521,102.1,-165,4386,9668,12576,64.97793834,Ocean,7/3/2023,19336.0,128457.0,False
CONSOLE,B,SKU_CB,93478,15579.66667,45836,2.942039838,4.078802688,4583.6,Land,4,1,5,6000,0.5,0.9,12,1.3521,102.1,-165,2403,13673,4962,79.85292398,Ocean,22/3/2023,13673.0,,
